D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,D18,D19,D20,Datetime
0.004451553339695342,-0.02352690786825227,0.02310086455500725,-0.042171725001809574,0.04173939058052496,-0.0608021634993629,0.06035994590967851,-0.0794110409722248,0.07895535196390646,-0.09799118334388655,0.097518439860222,-0.11653542761579486,0.11604205317484971,-0.1350366246287635,0.13451905070225711,-0.15348764181914432,0.1529423092081983,-0.17188136596859258,0.17130472617576303,-0.19021070594630807,2000-02-09
1.0492813718516603e-14,-5.427413416799169e-14,5.1983239978758563e-14,-9.745209942566389e-14,9.853628323129124e-14,-1.372549866884756e-13,1.3833917049410294e-13,-1.8380802994100826e-13,1.8489221374663562e-13,-2.3036107319354094e-13,2.314452569991683e-13,-2.6341380446663173e-13,2.6449798827225906e-13,-3.099668477191644e-13,3.110510315247917e-13,-3.5651989097169704e-13,3.5760407477732437e-13,-4.030729342242297e-13,4.0415711802985705e-13,-4.496259774767624e-13,2000-02-10
-0.004451553339673583,0.023526907868149576,-0.023100864554904246,0.042171725001624014,-0.041739390580339174,0.060802163499098026,-0.060359945909400074,0.07941104097187417,-0.07895535196356263,0.09799118334345729,-0.09751843985978632,0.11653542761528739,-0.11604205317433613,0.13503662462815166,-0.13451905070166625,0.1534876418184689,-0.1529423092075175,0.17188136596785425,-0.1713047261749932,0.1902107059454811,2000-02-11
-0.009103605402265461,0.04684522740637966,-0.046378861033255295,0.08408454337667276,-0.08356788087766069,0.12120893002012517,-0.12061332216240737,0.158161144223352,-0.15745806350212818,0.19488420835040865,-0.19404529297624426,0.23132149809816527,-0.230318595728815,0.267416829806832,-0.26622204095609836,0.3031145470911694,-0.3017002681479523,0.3383596066585472,-0.33669857244949586,0.37309766318172555,2000-02-12
-0.014148558615990368,0.06975446943813622,-0.07000304602473295,0.12548773355440754,-0.12556674476292778,0.18083367190705799,-0.18064691660419824,0.23560030163248555,-0.23505250057042643,0.2895976493610708,-0.28859477568013525,0.3426384101929211,-0.34108801558006335,0.3945385974172354,-0.3923501327889159,0.4451181807217978,-0.4422033103186628,0.49420171067829355,-0.490474618482618,0.541618927337791,2000-02-13
-0.019762947543282387,0.09207001836921645,-0.09412665015706898,0.16614661921593793,-0.16780192848739733,0.23930697309078858,-0.24033454994385703,0.3111000220838343,-0.31127732679561226,0.38108313817442885,-0.3801928732325119,0.44882485218013857,-0.4466563019940402,0.5139075139076886,-0.5102578439405261,0.5759298671053606,-0.5706053744162233,0.634509523341166,-0.6273268308281593,0.6892853195546988,2000-02-14
-0.0261003037635551,0.11363027016050453,-0.11887996388505719,0.20584979276269852,-0.2103171840605168,0.2962844302390765,-0.29953137387498124,0.3840632475941307,-0.3856633519111133,0.4683408868319567,-0.46788362013587237,0.5483057082158626,-0.545400352420097,0.6231876068026704,-0.6174670202569346,0.6922654289744237,-0.6833895822394783,0.7548739175418075,-0.7425331680588718,0.8104101185346224,2000-02-15
-0.03328494347242492,0.13430284758107938,-0.14436414594138725,0.24441541565919844,-0.25312812339544283,0.35145352421966836,-0.3580690714516519,0.4539332947485807,-0.45773218471271815,0.5504340413646023,-0.5507358248594991,0.6396179659096433,-0.6357906744219538,0.7202487039598583,-0.7117176106981852,0.7912084646521571,-0.7774640520340795,0.8515135267151271,-0.8321185498532357,0.9003278758817185,2000-02-16
-0.041406927134358146,0.15398964340359453,-0.1706462037680685,0.2816963461775003,-0.29621744191672084,0.40453931025362694,-0.4157522023862053,0.5202015552857593,-0.5269959019142421,0.6265015387610466,-0.627850337584718,0.7214343027694817,-0.71641326170252,0.8032092901548114,-0.7910142606943036,0.8702841167845466,-0.850246261311928,0.9213936629491676,-0.8929920698900773,0.955573935188746,2000-02-17
-0.050518393616618806,0.17263048911298026,-0.19775534833823077,0.3175838919809161,-0.3395315134219109,0.4553087220772507,-0.47235588915519694,0.5824137370025001,-0.5929578985886957,0.6957691894518536,-0.6983679199950413,0.7925838919808403,-0.7859904088114141,0.8704739453036044,-0.8536678085607727,0.927521437805084,-0.8997336770528855,0.9623216708901206,-0.9230537197216251,0.9740177473248094,2000-02-18
-0.06063141621283456,0.1902053017190794,-0.22568087075860843,0.35201004000501646,-0.3829785029771622,0.503573340490451,-0.5276249849385501,0.6401744816950146,-0.6551150323670597,0.7575587664759316,-0.7614777301169843,0.8520700425005062,-0.8434002137259693,0.9207645799249082,-0.8983308547532332,0.9615027593468101,-0.9245587360031444,0.9730157142394619,-0.9212669412301174,0.9549448521646591,2000-02-19
-0.07171746703178034,0.20673462219654434,-0.2543716271103864,0.38494807702801104,-0.42642808370330343,0.549190537649763,-0.5812748036740418,0.693150258408343,-0.7129611144131708,0.8112949479685435,-0.816426384849522,0.899084372166874,-0.8876945026642212,0.9531448326642706,-0.9240266740572707,0.9713988162812754,-0.9240266740573553,0.9531448326644391,-0.8876945026644757,0.8990843721672042,2000-02-20
-0.08370851181503523,0.22227852348730376,-0.2837371535742855,0.4164115787360163,-0.46971277890788443,0.592062972931321,-0.6329934283149898,0.7410704953954463,-0.7659917378229281,0.8565100292063674,-0.862527510417269,0.9330173027064349,-0.9181148989035142,0.9670371577510174,-0.9301708553193746,0.9569887516410082,-0.8981351606205346,0.9033390160966066,-0.8234964570721873,0.8085809597632807,2000-02-21
-0.09649969192945237,0.23693393131852214,-0.31365036856807443,0.4464518104079366,-0.512630885713041,0.6321364815690139,-0.6824455483083036,0.7837269803115356,-0.8137103710635695,0.8928463915410823,-0.8991716389754163,0.9534647592207947,-0.9341067487732068,0.9622323027019679,-0.9165851807276841,0.9186645261359987,-0.8475751794785585,0.8251689917921141,-0.7308902486815677,0.686912277783078,2000-02-22
-0.10995348666771487,0.2508304647018206,-0.3439517550123376,0.475153645959484,-0.5549508727302241,0.6693964609557075,-0.7292777139708886,0.8209716226737451,-0.8556355829700186,0.9200567854829917,-0.925836260441606,0.9602310509661485,-0.9353306150516596,0.9388910537923908,-0.8835033953865391,0.8574196645166283,-0.77371309936142,0.7210963770572686,-0.6130743374588218,0.538755187906564,2000-02-23
-0.12390518962593619,0.264124962343671,-0.37445485647600046,0.5026301714519597,-0.596417084983448,0.7038629189356906,-0.7731248363772188,0.8527127329507515,-0.8913092091715449,0.9380025513549187,-0.9420957947035564,0.9533280020184036,-0.9216710522830028,0.8975383040984031,-0.8315686661592269,0.7748226796283729,-0.6785543818962122,0.5943957868166497,-0.47411796973763487,0.36980579571926625,2000-02-24
-0.13816948018657021,0.27699491393767905,-0.4049528682126949,0.5290161919145212,-0.6367565365585658,0.7355844012404854,-0.8136177089541633,0.8789100264316292,-0.9203052199887571,0.9466499608845538,-0.947631212848934,0.9329704869291313,-0.8932423913780033,0.8390496716771161,-0.7618226843608712,0.6729759126735412,-0.5646898687222156,0.4490513705311621,-0.31882089017712334,0.1865602764618821,2000-02-25
-0.1525478271294053,0.2896310593149298,-0.4352260600937062,0.5544609043365402,-0.6756865274683317,0.7646310593148824,-0.8503912833200715,0.899568605139109,-0.9422390089065545,0.9460649146587852,-0.9422390089066459,0.8995686051392894,-0.8503912833203365,0.7646310593152255,-0.6756865274687446,0.5544609043370125,-0.4352260600942264,0.28963105931548494,-0.15254782712998188,-0.0039350853406310135,2000-02-26
-0.16683642788730355,0.30222945193469747,-0.4650497349373383,0.579120033195394,-0.7129227877359674,0.7910871533815211,-0.883093398766637,0.914732205728882,-0.9567767904335026,0.9364062716897605,-0.9258392073449124,0.8537167964851202,-0.7936957845476977,0.6757916982192136,-0.5749335579170287,0.42227175610413537,-0.2937012317957722,0.1211425059495278,0.018956545936141416,-0.19435502456359754,2000-02-27
-0.18083436530233202,0.31498330485883747,-0.4942024040737326,0.6031477465488587,-0.7481878300592298,0.8150433073543448,-0.9113936435081902,0.9244760242006187,-0.9636447778226915,0.9179181170184026,-0.8984820873857081,0.7961802567718507,-0.7239608098844501,0.5743113524799467,-0.4616547993498303,0.27973824529193075,-0.14398962396308493,-0.05112472433530158,0.18976579604650493,-0.37737716011100697,2000-02-28
-0.1943516547958109,0.3280749462953064,-0.5224738530422862,0.6266886796663764,-0.7812191834963517,0.8365888412597017,-0.9349920172857455,0.9288994384566233,-0.9626378056014161,0.8909212903558571,-0.8603533137374895,0.7278790557471034,-0.6422098325860207,0.4622024761196104,-0.3382173893128599,0.13044071319886882,0.00980373599521413,-0.22176572400108163,0.35397623171900544,-0.5459637499579476,2000-02-29
-0.20721685900893433,0.34166820765313605,-0.5496727744621882,0.6498703890334908,-0.8117771847809753,0.8558045027920095,-0.9536270694766696,0.9281189469063574,-0.9536270694767653,0.8558045027921972,-0.8117771847812479,0.6498703890338379,-0.5496727744625961,0.34166820765358935,-0.20721685900941558,-0.0218810530931519,0.16345475282116798,-0.38543031383996784,0.505910668274495,-0.693632495220429,2000-03-01
-0.21928396404310782,0.3559015499786948,-0.5756336621893359,0.6727965424945832,-0.8396520209694044,0.8727559026742394,-0.9670832043674454,0.9222616255772629,-0.9365666767683279,0.8130153596618607,-0.7532177432115947,0.5633294103754267,-0.44777010106080345,0.21505715669560432,-0.07142413208077501,-0.1734225832569314,0.312735514746654,-0.5369912482341748,0.6403144298339231,-0.8147059731562873,2000-03-02
-0.23043824075882882,0.37088220531343363,-0.6002226902028753,0.6955411219728804,-0.864669746477923,0.8874879292838471,-0.9751968750225293,0.9114593782183593,-0.9114987333680342,0.7630515863405369,-0.6852775397656758,0.4695290911334329,-0.33809321593108305,0.08481598223834626,0.06627173796553737,-0.3204106900027594,0.4535299593615269,-0.6717052536029227,0.7525368260018107,-0.9045301012325346,2000-03-03
-0.2406008550163142,0.38668156908884144,-0.6233423400891898,0.7181438747858515,-0.8866970380179737,0.9000203777040118,-0.9778614280621372,0.895844214827082,-0.8785567371511718,0.7064527211440369,-0.6086938966160417,0.36981954111015414,-0.2223813321251081,-0.04655921738791194,0.20292396135684537,-0.45919818430286574,0.5819468128833546,-0.7853618306344754,0.8386918399565654,-0.959653225933713,2000-03-04
-0.24973204065409774,0.4033320297614887,-0.6449345909046165,0.7406071996651,-0.9056445008766789,0.9103449785743282,-0.9750304120375108,0.875544745489459,-0.8379671011275662,0.6437924971364365,-0.5243325814714849,0.2656071996655721,-0.10249508593291672,-0.17657168677876867,0.33559031575534437,-0.586354934668432,0.6944267223286364,-0.874415142969695,0.8957924793866234,-0.9779589449910205,2000-03-05
-0.25783270641645195,0.420825364476253,-0.6649825426129746,0.7628945961789575,-0.9214683974321971,0.9184239548301822,-0.9667192199749608,0.8506840203774427,-0.7900486904151834,0.5756720844473405,-0.433178874267494,0.15833427040734657,0.019612755102220273,-0.30277197889967516,0.46139607147472894,-0.6987529776352176,0.7878406439915795,-0.9360948544538013,0.9218541478864974,-0.9587475518915856,2000-03-06
-0.264944410668814,0.4391127669175995,-0.6835104069227255,0.784930743631868,-0.9341707314499961,0.9241901719242311,-0.9530049997593284,0.8213787854746276,-0.7352103230241198,0.5027143088644593,-0.3363260830884107,0.04945872843742562,0.14192905343274198,-0.42280416316456143,0.5775962074506241,-0.7936435571603223,0.8595767755161975,-0.9684924466115545,0.9159634609170422,-0.9027629683904318,2000-03-07
-0.27114770308363223,0.4581065081655298,-0.7005818646921256,0.8066032101755937,-0.9437976870782702,0.9275488819144705,-0.9340248318425772,0.7877401595930383,-0.673946252934411,0.4255589034415076,-0.23496164200944505,-0.0595648215141848,0.26241401660251673,-0.5344494033085421,0.6816355725433673,-0.868724194522191,0.9076136172380007,-0.9706203262190131,0.8783101205653472,-0.8121641282312978,2000-03-08
-0.2765588979274489,0.47768316592442883,-0.7162968545194907,0.827765727423223,-0.9504364869386972,0.9283809964908261,-0.9099722396821084,0.7498756741007037,-0.606829722400253,0.344858790191496,-0.13035099814098888,-0.16730321234345655,0.3790362801044728,-0.6356661164689584,0.7712056611314604,-0.9221941610358837,0.9305771138730008,-0.9424418949336029,0.8101807361638201,-0.6904419126833772,2000-03-09
-0.28132540651709087,0.49768829455599256,-0.7307869200731022,0.8482429029243699,-0.9542107966759136,0.9265477612120305,-0.8810921617170948,0.7078925551108172,-0.5345047361780273,0.2612773311826799,-0.023819565580083878,-0.2723615395807995,0.4898087122427447,-0.7246260227285305,0.8442967162576411,-0.9527970357746891,0.9277802506889233,-0.8848716714709381,0.7139147895331721,-0.5422848335786075,2000-03-10
